"title","name","role"
"The Departed(2006)","Leonardo DiCaprio(0138)","actor"
"The Departed(2006)","Matt Damon(0354)","actor"
"The Departed(2006)","Jack Nicholson(0197)","actor"
"The Departed(2006)","Mark Wahlberg(0242)","actor"
"The Departed(2006)","Martin Scorsese(0217)","director"
"The Departed(2006)","William Monahan(4258)","writer"
"The Departed(2006)","Alan Mak(8320)","writer"
"The Departed(2006)","Felix Chong(9039)","writer"
"The Departed(2006)","Brad Grey(0522)","producer"
"Stranger Than Fiction(2006)","Roberto Schaefer(9656)","cinematographer"
"Stranger Than Fiction(2006)","Will Ferrell(2071)","actor"
"Stranger Than Fiction(2006)","Emma Thompson(0668)","actress"
"Stranger Than Fiction(2006)","Dustin Hoffman(0163)","actor"
"Stranger Than Fiction(2006)","Queen Latifah(1451)","actress"
"Stranger Than Fiction(2006)","Marc Forster(6975)","director"
"Stranger Than Fiction(2006)","Zach Helm(0998)","writer"
"Stranger Than Fiction(2006)","Lindsay Doran(3386)","producer"
"Stranger Than Fiction(2006)","Britt Daniel(1584)","composer"
"Stranger Than Fiction(2006)","Brian Reitzell(8687)","composer"
"Little Miss Sunshine(2006)","Peter Saraf(4771)","producer"
"Little Miss Sunshine(2006)","Steve Carell(6797)","actor"
"Little Miss Sunshine(2006)","Toni Collette(1057)","actress"
"Little Miss Sunshine(2006)","Greg Kinnear(1427)","actor"
"Little Miss Sunshine(2006)","Abigail Breslin(3550)","actress"
"Little Miss Sunshine(2006)","Jonathan Dayton(6760)","director"
"Little Miss Sunshine(2006)","Valerie Faris(7512)","director"
"Little Miss Sunshine(2006)","Michael Arndt(8335)","writer"
"Little Miss Sunshine(2006)","Albert Berger(4100)","producer"
"Little Miss Sunshine(2006)","David T. Friendly(5560)","producer"
"The Holiday(2006)","Jon Hutman(4509)","production_designer"
"The Holiday(2006)","Kate Winslet(0701)","actress"
"The Holiday(2006)","Cameron Diaz(0139)","actress"
"The Holiday(2006)","Jude Law(0179)","actor"
"The Holiday(2006)","Jack Black(5312)","actor"
"The Holiday(2006)","Nancy Meyers(3600)","director"
"The Holiday(2006)","Bruce A. Block(8692)","producer"
"The Holiday(2006)","Hans Zimmer(1877)","composer"
"The Holiday(2006)","Dean Cundey(5678)","cinematographer"
"The Holiday(2006)","Joe Hutshing(4528)","editor"
"The Fast and the Furious: Tokyo Drift(2006)","Kelly Matsumoto(9525)","editor"
"The Fast and the Furious: Tokyo Drift(2006)","Lucas Black(5407)","actor"
"The Fast and the Furious: Tokyo Drift(2006)","Zachery Ty Bryan(7022)","actor"
"The Fast and the Furious: Tokyo Drift(2006)","Shad Moss(0168)","actor"
"The Fast and the Furious: Tokyo Drift(2006)","Damien Marzette(9185)","actor"
"The Fast and the Furious: Tokyo Drift(2006)","Justin Lin(0912)","director"
"The Fast and the Furious: Tokyo Drift(2006)","Chris Morgan(4555)","writer"
"The Fast and the Furious: Tokyo Drift(2006)","Neal H. Moritz(5775)","producer"
"The Fast and the Furious: Tokyo Drift(2006)","Brian Tyler(3911)","composer"
"The Fast and the Furious: Tokyo Drift(2006)","Stephen F. Windon(4752)","cinematographer"
"The Dark Knight(2008)","Charles Roven(6273)","producer"
"The Dark Knight(2008)","Christian Bale(0288)","actor"
"The Dark Knight(2008)","Heath Ledger(5132)","actor"
"The Dark Knight(2008)","Aaron Eckhart(1173)","actor"
"The Dark Knight(2008)","Michael Caine(0323)","actor"
"The Dark Knight(2008)","Christopher Nolan(4240)","director"
"The Dark Knight(2008)","Jonathan Nolan(4300)","writer"
"The Dark Knight(2008)","David S. Goyer(5286)","writer"
"The Dark Knight(2008)","Bob Kane(4170)","writer"
"The Dark Knight(2008)","Lorne Orleans(0038)","producer"
"The Batman vs. Dracula(2005)","Michael Goguen(4713)","director"
"The Batman vs. Dracula(2005)","Rino Romano(8951)","actor"
"The Batman vs. Dracula(2005)","Peter Stormare(1780)","actor"
"The Batman vs. Dracula(2005)","Tara Strong(2839)","actress"
"The Batman vs. Dracula(2005)","Tom Kenny(4786)","actor"
"The Batman vs. Dracula(2005)","Tae Ho Han(9491)","director"
"The Batman vs. Dracula(2005)","Seung Eun Kim(8871)","director"
"The Batman vs. Dracula(2005)","Sam Liu(5005)","director"
"The Batman vs. Dracula(2005)","Sang Il Sim(7496)","director"
"The Batman vs. Dracula(2005)","Brandon Vietti(1845)","director"
"Kinetta(2005)","Evangelia Randou(2234)","actress"
"Kinetta(2005)","Aris Servetalis(0306)","actor"
"Kinetta(2005)","Costas Xikominos(6826)","actor"
"Kinetta(2005)","Babis Galiatsatos(2425)","actor"
"Kinetta(2005)","Yorgos Lanthimos(7166)","director"
"Kinetta(2005)","Yorgos Kakanakis(1142)","writer"
"Kinetta(2005)","Athina Rachel Tsangari(8125)","producer"
"Kinetta(2005)","Thimios Bakatakis(1046)","cinematographer"
"Kinetta(2005)","Yorgos Mavropsaridis(1430)","editor"
"21(2008)","Michael De Luca(6894)","producer"
"21(2008)","Jim Sturgess(6343)","actor"
"21(2008)","Kate Bosworth(8378)","actress"
"21(2008)","Kevin Spacey(0228)","actor"
"21(2008)","Aaron Yoo(3094)","actor"
"21(2008)","Robert Luketic(5659)","director"
"21(2008)","Peter Steinfeld(4541)","writer"
"21(2008)","Allan Loeb(5610)","writer"
"21(2008)","Ben Mezrich(3826)","writer"
"21(2008)","Dana Brunetti(6232)","producer"
"The Tree of Life(2011)","Alexandre Desplat(6035)","composer"
"The Tree of Life(2011)","Brad Pitt(0093)","actor"
"The Tree of Life(2011)","Sean Penn(0576)","actor"
"The Tree of Life(2011)","Jessica Chastain(7113)","actress"
"The Tree of Life(2011)","Hunter McCracken(7472)","actor"
"The Tree of Life(2011)","Terrence Malick(0517)","director"
"The Tree of Life(2011)","Dede Gardner(6890)","producer"
"The Tree of Life(2011)","Sarah Green(8320)","producer"
"The Tree of Life(2011)","Grant Hill(4294)","producer"
"The Tree of Life(2011)","Bill Pohlad(8361)","producer"
"Timecrimes(2007)","José Luis Romeu(8479)","editor"
"Timecrimes(2007)","Karra Elejalde(3216)","actor"
"Timecrimes(2007)","Candela Fernández(8630)","actress"
"Timecrimes(2007)","Bárbara Goenaga(4409)","actress"
"Timecrimes(2007)","Nacho Vigalondo(3023)","actor"
"Timecrimes(2007)","Eduardo Carneros(8721)","producer"
"Timecrimes(2007)","Esteban Ibarretxe(6451)","producer"
"Timecrimes(2007)","Javier Ibarretxe(6452)","producer"
"Timecrimes(2007)","Eugenio Mira(9001)","composer"
"Timecrimes(2007)","Flavio Martínez Labiano(4871)","cinematographer"
"The Prestige(2006)","David Julyan(2382)","composer"
"The Prestige(2006)","Christian Bale(0288)","actor"
"The Prestige(2006)","Hugh Jackman(3168)","actor"
"The Prestige(2006)","Scarlett Johansson(4060)","actress"
"The Prestige(2006)","Michael Caine(0323)","actor"
"The Prestige(2006)","Christopher Nolan(4240)","director"
"The Prestige(2006)","Jonathan Nolan(4300)","writer"
"The Prestige(2006)","Christopher Priest(3993)","writer"
"The Prestige(2006)","Aaron Ryder(3083)","producer"
"The Prestige(2006)","Emma Thomas(8799)","producer"
"Unaccompanied Minors(2006)","Michael Andrews(8787)","composer"
"Unaccompanied Minors(2006)","Dyllan Christopher(0553)","actor"
"Unaccompanied Minors(2006)","Tyler James Williams(7701)","actor"
"Unaccompanied Minors(2006)","Gia Mantegna(3456)","actress"
"Unaccompanied Minors(2006)","Quinn Shephard(1723)","actress"
"Unaccompanied Minors(2006)","Paul Feig(2450)","director"
"Unaccompanied Minors(2006)","Jacob Meszaros(2357)","writer"
"Unaccompanied Minors(2006)","Mya Stark(5190)","writer"
"Unaccompanied Minors(2006)","Michael Aguilar(3583)","producer"
"Unaccompanied Minors(2006)","Lauren Shuler Donner(5682)","producer"
"Jumper(2008)","Lucas Foster(7946)","producer"
"Jumper(2008)","Hayden Christensen(9789)","actor"
"Jumper(2008)","Samuel L. Jackson(0168)","actor"
"Jumper(2008)","Jamie Bell(8260)","actor"
"Jumper(2008)","Rachel Bilson(7375)","actress"
"Jumper(2008)","Doug Liman(0731)","director"
"Jumper(2008)","David S. Goyer(5286)","writer"
"Jumper(2008)","Jim Uhls(0243)","writer"
"Jumper(2008)","Simon Kinberg(4526)","writer"
"Jumper(2008)","Steven Gould(2479)","writer"
"Something Borrowed(2011)","Aaron Lubin(3892)","producer"
"Something Borrowed(2011)","Ginnifer Goodwin(9481)","actress"
"Something Borrowed(2011)","Kate Hudson(5028)","actress"
"Something Borrowed(2011)","Colin Egglesfield(8573)","actor"
"Something Borrowed(2011)","John Krasinski(4677)","actor"
"Something Borrowed(2011)","Luke Greenfield(9004)","director"
"Something Borrowed(2011)","Jennie Snyder Urman(6565)","writer"
"Something Borrowed(2011)","Emily Giffin(8946)","writer"
"Something Borrowed(2011)","Broderick Johnson(4663)","producer"
"Something Borrowed(2011)","Andrew A. Kosove(7255)","producer"
"CHIPS(2017)","Dan Lebental(5603)","editor"
"CHIPS(2017)","Michael Peña(1567)","actor"
"CHIPS(2017)","Dax Shepard(9277)","actor"
"CHIPS(2017)","Vincent D'Onofrio(0352)","actor"
"CHIPS(2017)","Rosa Salazar(3073)","actress"
"CHIPS(2017)","Rick Rosner(3121)","writer"
"CHIPS(2017)","Ravi D. Mehta(6571)","producer"
"CHIPS(2017)","Andrew Panay(9123)","producer"
"CHIPS(2017)","Fil Eisler(5983)","composer"
"CHIPS(2017)","Mitchell Amundsen(5465)","cinematographer"
"Lake Mungo(2008)","Bill Murphy(4107)","editor"
"Lake Mungo(2008)","Rosie Traynor(7620)","actress"
"Lake Mungo(2008)","David Pledger(7109)","actor"
"Lake Mungo(2008)","Martin Sharpe(9454)","actor"
"Lake Mungo(2008)","Talia Zucker(7088)","actress"
"Lake Mungo(2008)","Joel Anderson(7667)","director"
"Lake Mungo(2008)","Georgie Nevile(2273)","producer"
"Lake Mungo(2008)","David Rapsey(0951)","producer"
"Lake Mungo(2008)","David Paterson(0239)","composer"
"Lake Mungo(2008)","John Brawley(5487)","cinematographer"
"Superbad(2007)","Lyle Workman(5867)","composer"
"Superbad(2007)","Michael Cera(8418)","actor"
"Superbad(2007)","Jonah Hill(6767)","actor"
"Superbad(2007)","Christopher Mintz-Plasse(5586)","actor"
"Superbad(2007)","Bill Hader(2778)","actor"
"Superbad(2007)","Greg Mottola(9549)","director"
"Superbad(2007)","Seth Rogen(6622)","writer"
"Superbad(2007)","Evan Goldberg(8571)","writer"
"Superbad(2007)","Judd Apatow(1976)","producer"
"Superbad(2007)","Shauna Robertson(2024)","producer"
"The Forbidden Kingdom(2008)","Eric Strand(3703)","editor"
"The Forbidden Kingdom(2008)","Jackie Chan(0329)","actor"
"The Forbidden Kingdom(2008)","Jet Li(1472)","actor"
"The Forbidden Kingdom(2008)","Michael Angarano(9400)","actor"
"The Forbidden Kingdom(2008)","Juana Collignon(3494)","actress"
"The Forbidden Kingdom(2008)","Rob Minkoff(1450)","director"
"The Forbidden Kingdom(2008)","John Fusco(9301)","writer"
"The Forbidden Kingdom(2008)","Casey Silver(8661)","producer"
"The Forbidden Kingdom(2008)","David Buckley(4267)","composer"
"The Forbidden Kingdom(2008)","Peter Pau(6702)","cinematographer"
"Jungle Cruise(2021)","Josh Goldstein(6247)","writer"
"Jungle Cruise(2021)","Dwayne Johnson(5005)","actor"
"Jungle Cruise(2021)","Emily Blunt(9434)","actress"
"Jungle Cruise(2021)","Edgar Ramírez(3149)","actor"
"Jungle Cruise(2021)","Jack Whitehall(9754)","actor"
"Jungle Cruise(2021)","Jaume Collet-Serra(9471)","director"
"Jungle Cruise(2021)","Michael Green(8169)","writer"
"Jungle Cruise(2021)","Glenn Ficarra(5629)","writer"
"Jungle Cruise(2021)","John Requa(0135)","writer"
"Jungle Cruise(2021)","John Norville(6358)","writer"
"Tropic Thunder(2008)","John Toll(1799)","cinematographer"
"Tropic Thunder(2008)","Ben Stiller(1774)","actor"
"Tropic Thunder(2008)","Jack Black(5312)","actor"
"Tropic Thunder(2008)","Robert Downey Jr.(0375)","actor"
"Tropic Thunder(2008)","Jeff Kahn(4854)","actor"
"Tropic Thunder(2008)","Justin Theroux(7620)","writer"
"Tropic Thunder(2008)","Etan Cohen(0113)","writer"
"Tropic Thunder(2008)","Stuart Cornfeld(0366)","producer"
"Tropic Thunder(2008)","Eric McLeod(2805)","producer"
"Tropic Thunder(2008)","Theodore Shapiro(8640)","composer"
"Black Swan(2010)","Mike Medavoy(5219)","producer"
"Black Swan(2010)","Natalie Portman(0204)","actress"
"Black Swan(2010)","Mila Kunis(5109)","actress"
"Black Swan(2010)","Vincent Cassel(1993)","actor"
"Black Swan(2010)","Winona Ryder(0213)","actress"
"Black Swan(2010)","Darren Aronofsky(4716)","director"
"Black Swan(2010)","Mark Heyman(4730)","writer"
"Black Swan(2010)","Andres Heinz(4560)","writer"
"Black Swan(2010)","John J. McLaughlin(2352)","writer"
"Black Swan(2010)","Scott Franklin(1542)","producer"
"Army of the Dead(2021)","Junkie XL(2725)","composer"
"Army of the Dead(2021)","Dave Bautista(6985)","actor"
"Army of the Dead(2021)","Ella Purnell(0246)","actress"
"Army of the Dead(2021)","Ana de la Reguera(8886)","actress"
"Army of the Dead(2021)","Omari Hardwick(5044)","actor"
"Army of the Dead(2021)","Zack Snyder(1583)","director"
"Army of the Dead(2021)","Shay Hatten(8334)","writer"
"Army of the Dead(2021)","Joby Harold(3612)","writer"
"Army of the Dead(2021)","Wesley Coller(8292)","producer"
"Army of the Dead(2021)","Deborah Snyder(3463)","producer"
"Fiddler: A Miracle of Miracles(2019)","Marc Aronson(6471)","self"
"Fiddler: A Miracle of Miracles(2019)","Michael Bernardi(4631)","self"
"Fiddler: A Miracle of Miracles(2019)","Jerry Bock(0656)","self"
"Fiddler: A Miracle of Miracles(2019)","Danny Burstein(8685)","self"
"Fiddler: A Miracle of Miracles(2019)","Max Lewkowicz(2062)","director"
"Fiddler: A Miracle of Miracles(2019)","Valerie Thomas(9616)","writer"
"Fiddler: A Miracle of Miracles(2019)","Scott Shelley(8310)","cinematographer"
"Fiddler: A Miracle of Miracles(2019)","Joseph Borruso(0805)","editor"
"The Boys in the Band(2020)","David Stone(9505)","producer"
"The Boys in the Band(2020)","Jim Parsons(3588)","actor"
"The Boys in the Band(2020)","Zachary Quinto(4270)","actor"
"The Boys in the Band(2020)","Matt Bomer(3589)","actor"
"The Boys in the Band(2020)","Andrew Rannells(0330)","actor"
"The Boys in the Band(2020)","Joe Mantello(4079)","director"
"The Boys in the Band(2020)","Mart Crowley(9758)","writer"
"The Boys in the Band(2020)","Ned Martel(6564)","writer"
"The Boys in the Band(2020)","Alexis Martin Woodall(8784)","producer"
"The Boys in the Band(2020)","Ryan Murphy(4682)","producer"
"The Donut King(2020)","Peter Lauridsen(8585)","composer"
"The Donut King(2020)","Chuong Pek Lee(7082)","self"
"The Donut King(2020)","Susan Lim(7083)","self"
"The Donut King(2020)","Ted Ngoy(7080)","self"
"The Donut King(2020)","Daewon Song(0245)","self"
"The Donut King(2020)","Alice Gu(0047)","director"
"The Donut King(2020)","Carol Martori(7380)","writer"
"The Donut King(2020)","Farhad Amid(3666)","producer"
"The Donut King(2020)","Tom Moran(9482)","producer"
"The Donut King(2020)","José I. Nuñez(8843)","producer"
"The Father(2020)","David Parfitt(1406)","producer"
"The Father(2020)","Anthony Hopkins(0164)","actor"
"The Father(2020)","Olivia Colman(9236)","actress"
"The Father(2020)","Mark Gatiss(9693)","actor"
"The Father(2020)","Olivia Williams(1404)","actress"
"The Father(2020)","Florian Zeller(5469)","director"
"The Father(2020)","Christopher Hampton(8960)","writer"
"The Father(2020)","Philippe Carcassonne(6260)","producer"
"The Father(2020)","Simon Friend(3088)","producer"
"The Father(2020)","Jean-Louis Livi(5201)","producer"
"VHYes(2019)","Avner Shiloah(5702)","editor"
"VHYes(2019)","Jake Head(2137)","actor"
"VHYes(2019)","Kerri Kenney(8486)","actress"
"VHYes(2019)","Christopher Marble(4876)","actor"
"VHYes(2019)","Mark Proksch(5989)","actor"
"VHYes(2019)","Jack Henry Robbins(0361)","director"
"VHYes(2019)","Nunzio Randazzo(2441)","writer"
"VHYes(2019)","Nate Gold(7709)","writer"
"VHYes(2019)","Delaney Schenker(2319)","producer"
"VHYes(2019)","Eric D. Johnson(5444)","composer"
"Another Round(2020)","Janus Billeskov Jansen(8011)","editor"
"Another Round(2020)","Mads Mikkelsen(6568)","actor"
"Another Round(2020)","Thomas Bo Larsen(8917)","actor"
"Another Round(2020)","Magnus Millang(9237)","actor"
"Another Round(2020)","Lars Ranthe(6521)","actor"
"Another Round(2020)","Thomas Vinterberg(9121)","director"
"Another Round(2020)","Tobias Lindholm(5585)","writer"
"Another Round(2020)","Kasper Dissing(0627)","producer"
"Another Round(2020)","Sisse Graum Jørgensen(1849)","producer"
"Another Round(2020)","Sturla Brandth Grøvlen(3889)","cinematographer"
"The Power of the Dog(2021)","Emile Sherman(2431)","producer"
"The Power of the Dog(2021)","Benedict Cumberbatch(2722)","actor"
"The Power of the Dog(2021)","Kirsten Dunst(0379)","actress"
"The Power of the Dog(2021)","Jesse Plemons(7146)","actor"
"The Power of the Dog(2021)","Kodi Smit-McPhee(0346)","actor"
"The Power of the Dog(2021)","Jane Campion(1005)","director"
"The Power of the Dog(2021)","Thomas Savage(0316)","writer"
"The Power of the Dog(2021)","Iain Canning(6617)","producer"
"The Power of the Dog(2021)","Roger Frappier(2024)","producer"
"The Power of the Dog(2021)","Tanya Seghatchian(2036)","producer"
"The Argument(2020)","Nicholas Faiella(5514)","production_designer"
"The Argument(2020)","Dan Fogler(3945)","actor"
"The Argument(2020)","Danny Pudi(9821)","actor"
"The Argument(2020)","Emma Bell(8187)","actress"
"The Argument(2020)","Tyler James Williams(7701)","actor"
"The Argument(2020)","Robert Schwartzman(7521)","director"
"The Argument(2020)","Zac Stanford(0420)","writer"
"The Argument(2020)","Russell Wayne Groves(4745)","producer"
"The Argument(2020)","Michael Rizzi(9851)","cinematographer"
"The Argument(2020)","Max Goldblatt(5359)","editor"
"Becoming Cousteau(2021)","Evan Hayes(1010)","producer"
"Becoming Cousteau(2021)","Vincent Cassel(1993)","self"
"Becoming Cousteau(2021)","Carol Burnett(0993)","archive_footage"
"Becoming Cousteau(2021)","Louis Malle(1501)","archive_footage"
"Becoming Cousteau(2021)","Jacques-Yves Cousteau(4150)","archive_footage"
"Becoming Cousteau(2021)","Liz Garbus(5017)","director"
"Becoming Cousteau(2021)","Mark Monroe(8531)","writer"
"Becoming Cousteau(2021)","Pax Wassermann(3710)","writer"
"Becoming Cousteau(2021)","Mridu Chandra(7550)","producer"
"Becoming Cousteau(2021)","Dan Cogan(9000)","producer"
"Iron Sky(2012)","Tero Kaukomaa(2381)","producer"
"Iron Sky(2012)","Julia Dietze(7430)","actress"
"Iron Sky(2012)","Christopher Kirby(6130)","actor"
"Iron Sky(2012)","Götz Otto(3248)","actor"
"Iron Sky(2012)","Udo Kier(1424)","actor"
"Iron Sky(2012)","Timo Vuorensola(3322)","director"
"Iron Sky(2012)","Jarmo Puskala(0490)","writer"
"Iron Sky(2012)","Johanna Sinisalo(2274)","writer"
"Iron Sky(2012)","Michael Kalesniko(5701)","writer"
"Iron Sky(2012)","Oliver Damian(8757)","producer"
